imo,type,number,start,end,Deadweight,ShiptypeLevel5,typnum,vessel_class,time_in,trip_number
9341328.0,anchorage,1,2022-02-18 17:34:12,2022-02-18 17:45:21,15212.0,Chemical/Products Tanker,anchorage6,Sub Handysize,0 days 00:11:09,
9565950.0,berth,2,2022-02-18 19:41:17,2022-02-20 03:24:02,157740.0,Crude Oil Tanker,berth2,Suezmax,1 days 07:42:45,1
9341093.0,berth,1,2022-02-21 22:55:38,2022-02-22 19:02:50,109716.0,Crude Oil Tanker,berth1,Aframax,0 days 20:07:12,3
9565948.0,berth,2,2022-02-22 01:31:22,2022-02-23 06:30:26,157648.0,Crude Oil Tanker,berth2,Suezmax,1 days 04:59:04,1
9852121.0,berth,2,2022-02-24 05:39:00,2022-03-01 05:06:56,300633.0,Crude Oil Tanker,berth2,VLCC,4 days 23:27:56,1
9892444.0,berth,3,2022-02-24 08:14:47,2022-02-27 12:07:43,112459.0,Crude Oil Tanker,berth3,Aframax,3 days 03:52:56,1
9322712.0,anchorage,1,2022-02-25 17:54:50,2022-02-25 18:00:21,16511.0,Chemical/Products Tanker,anchorage6,Sub Handysize,0 days 00:05:31,
9780251.0,berth,1,2022-02-25 19:20:50,2022-02-27 17:39:17,109900.0,Crude/Oil Products Tanker,berth1,Aframax,1 days 22:18:27,3
9791004.0,berth,1,2022-03-01 09:11:39,2022-03-02 08:27:29,109898.0,Crude/Oil Products Tanker,berth1,Aframax,0 days 23:15:50,11
9458016.0,berth,2,2022-03-01 10:38:47,2022-03-02 09:20:44,115618.0,Crude Oil Tanker,berth2,Aframax,0 days 22:41:57,2
9724350.0,berth,3,2022-03-01 12:39:06,2022-03-02 12:29:06,112939.0,Crude Oil Tanker,berth3,Aframax,0 days 23:50:00,21
9858450.0,berth,2,2022-03-02 10:44:58,2022-03-04 05:33:43,299999.0,Crude Oil Tanker,berth2,VLCC,1 days 18:48:45,5
9336426.0,berth,1,2022-03-04 07:00:58,2022-03-05 03:15:04,105827.0,Crude Oil Tanker,berth1,Aframax,0 days 20:14:06,1
9737383.0,berth,3,2022-03-04 13:32:39,2022-03-05 10:43:46,112949.0,Crude Oil Tanker,berth3,Aframax,0 days 21:11:07,13
9305556.0,berth,2,2022-03-06 12:57:03,2022-03-07 10:51:39,117099.0,Crude Oil Tanker,berth2,Aframax,0 days 21:54:36,2
9285213.0,anchorage,1,2022-03-06 14:15:36,2022-03-06 14:26:27,4447.0,Chemical/Products Tanker,anchorage6,Sub Handysize,0 days 00:10:51,
9817470.0,berth,3,2022-03-07 16:11:42,2022-03-08 16:56:04,112504.0,Crude Oil Tanker,berth3,Aframax,1 days 00:44:22,1
9295335.0,berth,2,2022-03-07 21:45:00,2022-03-09 20:03:00,39698.0,Chemical/Products Tanker,berth2,Handysize,1 days 22:18:00,1
9899375.0,anchorage,1,2022-03-08 15:49:39,2022-03-08 16:31:41,156828.0,Crude Oil Tanker,anchorage10,Suezmax,0 days 00:42:02,1
9899375.0,berth,3,2022-03-08 17:28:40,2022-03-09 21:01:00,156828.0,Crude Oil Tanker,berth3,Suezmax,1 days 03:32:20,1
9338917.0,anchorage,1,2022-03-09 08:24:05,2022-03-09 08:35:24,115824.0,Crude Oil Tanker,anchorage13,Aframax,0 days 00:11:19,1
9338917.0,berth,4,2022-03-09 10:31:44,2022-03-10 11:49:32,115824.0,Crude Oil Tanker,berth4,Aframax,1 days 01:17:48,1
9799862.0,berth,3,2022-03-10 04:46:51,2022-03-11 02:46:49,115711.0,Crude/Oil Products Tanker,berth3,Aframax,0 days 21:59:58,4
9344265.0,anchorage,1,2022-03-10 20:30:51,2022-03-10 21:20:23,4296.0,Chemical/Products Tanker,anchorage9,Sub Handysize,0 days 00:49:32,
9565948.0,berth,2,2022-03-10 23:18:04,2022-03-12 03:30:27,157648.0,Crude Oil Tanker,berth2,Suezmax,1 days 04:12:23,2
9737383.0,berth,3,2022-03-11 07:28:32,2022-03-12 13:37:33,112949.0,Crude Oil Tanker,berth3,Aframax,1 days 06:09:01,14
9865104.0,berth,2,2022-03-12 03:59:37,2022-03-13 06:44:57,115468.0,Crude/Oil Products Tanker,berth2,Aframax,1 days 02:45:20,4
9831309.0,berth,1,2022-03-12 10:01:39,2022-03-13 07:13:10,109995.0,Crude/Oil Products Tanker,berth1,Aframax,0 days 21:11:31,2
9867619.0,berth,3,2022-03-12 17:53:23,2022-03-13 22:57:33,115521.0,Crude/Oil Products Tanker,berth3,Aframax,1 days 05:04:10,1
9815616.0,berth,4,2022-03-12 23:02:25,2022-03-14 00:16:03,114218.0,Crude/Oil Products Tanker,berth4,Aframax,1 days 01:13:38,2
9535400.0,anchorage,1,2022-03-12 23:50:49,2022-03-13 01:07:19,1798.0,Products Tanker,anchorage10,Sub Handysize,0 days 01:16:30,
9779965.0,berth,2,2022-03-13 09:42:23,2022-03-14 10:51:14,113563.0,Crude Oil Tanker,berth2,Aframax,1 days 01:08:51,12
9865104.0,berth,3,2022-03-14 09:20:18,2022-03-15 06:16:45,115468.0,Crude/Oil Products Tanker,berth3,Aframax,0 days 20:56:27,5
9711456.0,berth,1,2022-03-14 10:38:43,2022-03-15 09:04:17,113969.0,Crude/Oil Products Tanker,berth1,Aframax,0 days 22:25:34,2
9802152.0,berth,3,2022-03-17 01:56:09,2022-03-18 05:13:10,114720.0,Crude Oil Tanker,berth3,Aframax,1 days 03:17:01,6
9420631.0,berth,1,2022-03-17 08:51:31,2022-03-18 07:45:26,107505.0,Crude Oil Tanker,berth1,Aframax,0 days 22:53:55,4
9624079.0,berth,2,2022-03-18 01:18:56,2022-03-19 01:09:41,105651.0,Crude Oil Tanker,berth2,Aframax,0 days 23:50:45,3
9737395.0,berth,2,2022-03-19 16:22:47,2022-03-20 17:02:14,113004.0,Crude Oil Tanker,berth2,Aframax,1 days 00:39:27,11
9829100.0,berth,3,2022-03-20 01:11:04,2022-03-21 08:38:21,114218.0,Crude/Oil Products Tanker,berth3,Aframax,1 days 07:27:17,1
9332834.0,berth,4,2022-03-20 22:21:37,2022-03-21 20:34:27,115577.0,Crude Oil Tanker,berth4,Aframax,0 days 22:12:50,3
9711456.0,berth,1,2022-03-21 10:37:30,2022-03-22 09:23:28,113969.0,Crude/Oil Products Tanker,berth1,Aframax,0 days 22:45:58,3
9818228.0,berth,4,2022-03-23 06:58:36,2022-03-24 06:32:13,157526.0,Crude Oil Tanker,berth4,Suezmax,0 days 23:33:37,3
9867619.0,berth,1,2022-03-23 10:48:58,2022-03-24 11:43:01,115521.0,Crude/Oil Products Tanker,berth1,Aframax,1 days 00:54:03,2
9436446.0,berth,3,2022-03-23 13:54:31,2022-03-25 23:38:59,158555.0,Crude Oil Tanker,berth3,Suezmax,2 days 09:44:28,1
9703332.0,berth,2,2022-03-23 18:56:17,2022-03-24 16:28:20,109900.0,Crude/Oil Products Tanker,berth2,Aframax,0 days 21:32:03,3
9779965.0,anchorage,1,2022-03-24 14:51:40,2022-03-24 14:58:51,113563.0,Crude Oil Tanker,anchorage3,Aframax,0 days 00:07:11,13
9779965.0,berth,1,2022-03-24 15:29:20,2022-03-25 23:40:13,113563.0,Crude Oil Tanker,berth1,Aframax,1 days 08:10:53,13
9826847.0,berth,2,2022-03-24 17:02:00,2022-03-26 17:59:06,308121.0,Crude Oil Tanker,berth2,VLCC,2 days 00:57:06,2
9318565.0,anchorage,1,2022-03-24 23:57:53,2022-03-25 00:11:54,16596.0,Chemical/Products Tanker,anchorage7,Sub Handysize,0 days 00:14:01,
9737383.0,berth,3,2022-03-26 03:08:03,2022-03-27 09:19:07,112949.0,Crude Oil Tanker,berth3,Aframax,1 days 06:11:04,15
9706463.0,berth,3,2022-03-28 15:26:21,2022-03-30 21:58:08,38734.0,Chemical/Products Tanker,berth3,Handysize,2 days 06:31:47,1
9799123.0,berth,2,2022-03-28 22:53:25,2022-03-31 02:50:25,311003.0,Crude Oil Tanker,berth2,VLCC,2 days 03:57:00,1
9305611.0,berth,1,2022-03-31 21:49:00,2022-04-01 21:24:47,117055.0,Crude/Oil Products Tanker,berth1,Aframax,0 days 23:35:47,2
9892444.0,berth,2,2022-04-01 01:01:52,2022-04-02 08:38:21,112459.0,Crude Oil Tanker,berth2,Aframax,1 days 07:36:29,2
9818228.0,berth,2,2022-04-03 00:38:41,2022-04-04 03:20:39,157526.0,Crude Oil Tanker,berth2,Suezmax,1 days 02:41:58,4
9703332.0,berth,3,2022-04-03 20:12:12,2022-04-04 15:13:14,109900.0,Crude/Oil Products Tanker,berth3,Aframax,0 days 19:01:02,4
9420631.0,berth,3,2022-04-05 21:42:52,2022-04-07 00:29:28,107505.0,Crude Oil Tanker,berth3,Aframax,1 days 02:46:36,5
9480368.0,anchorage,1,2022-04-07 08:41:13,2022-04-07 08:51:18,13019.0,Chemical/Products Tanker,anchorage7,Sub Handysize,0 days 00:10:05,
9802152.0,berth,2,2022-04-07 23:14:19,2022-04-08 23:50:57,114720.0,Crude Oil Tanker,berth2,Aframax,1 days 00:36:38,7
9737395.0,berth,3,2022-04-08 22:24:11,2022-04-09 23:14:24,113004.0,Crude Oil Tanker,berth3,Aframax,1 days 00:50:13,12
9779965.0,berth,2,2022-04-09 04:39:35,2022-04-10 09:00:39,113563.0,Crude Oil Tanker,berth2,Aframax,1 days 04:21:04,14
9681209.0,berth,2,2022-04-10 13:30:11,2022-04-12 19:57:11,308013.0,Crude Oil Tanker,berth2,VLCC,2 days 06:27:00,1
9367358.0,anchorage,1,2022-04-12 11:45:44,2022-04-12 12:50:53,8011.0,Chemical/Products Tanker,anchorage9,Sub Handysize,0 days 01:05:09,
9385192.0,berth,3,2022-04-14 00:28:32,2022-04-15 13:05:00,159995.0,Crude Oil Tanker,berth3,Suezmax,1 days 12:36:28,1
9818228.0,berth,1,2022-04-14 22:07:47,2022-04-15 21:34:46,157526.0,Crude Oil Tanker,berth1,Suezmax,0 days 23:26:59,5
9717278.0,berth,3,2022-04-15 23:11:52,2022-04-17 19:47:36,39043.0,Chemical/Products Tanker,berth3,Handysize,1 days 20:35:44,1
9826847.0,berth,2,2022-04-16 22:50:15,2022-04-19 02:41:45,308121.0,Crude Oil Tanker,berth2,VLCC,2 days 03:51:30,3
9372652.0,anchorage,1,2022-04-17 11:38:30,2022-04-17 11:46:01,11289.0,Chemical/Products Tanker,anchorage6,Sub Handysize,0 days 00:07:31,
9779965.0,berth,3,2022-04-20 00:07:30,2022-04-21 02:18:35,113563.0,Crude Oil Tanker,berth3,Aframax,1 days 02:11:05,15
9737383.0,berth,4,2022-04-20 15:23:48,2022-04-21 16:10:10,112949.0,Crude Oil Tanker,berth4,Aframax,1 days 00:46:22,16
9892432.0,berth,2,2022-04-20 18:36:59,2022-04-21 23:01:02,112459.0,Crude Oil Tanker,berth2,Aframax,1 days 04:24:03,2
9711456.0,berth,3,2022-04-22 03:27:55,2022-04-23 05:56:25,113969.0,Crude/Oil Products Tanker,berth3,Aframax,1 days 02:28:30,4
9717278.0,berth,3,2022-04-24 17:58:42,2022-04-27 10:22:41,39043.0,Chemical/Products Tanker,berth3,Handysize,2 days 16:23:59,2
9791004.0,berth,2,2022-04-24 20:34:54,2022-04-25 17:00:16,109898.0,Crude/Oil Products Tanker,berth2,Aframax,0 days 20:25:22,12
9817183.0,anchorage,1,2022-04-25 06:52:46,2022-04-25 07:02:56,7999.0,Chemical/Products Tanker,anchorage5,Sub Handysize,0 days 00:10:10,
9780251.0,berth,2,2022-04-25 17:27:28,2022-04-26 20:56:06,109900.0,Crude/Oil Products Tanker,berth2,Aframax,1 days 03:28:38,4
9819844.0,berth,2,2022-04-26 21:34:44,2022-04-28 03:48:01,159090.0,Crude Oil Tanker,berth2,Suezmax,1 days 06:13:17,1
9783007.0,berth,1,2022-04-27 01:13:57,2022-04-28 02:06:14,112038.0,Crude Oil Tanker,berth1,Aframax,1 days 00:52:17,1
9737383.0,berth,4,2022-04-27 21:54:42,2022-04-28 23:22:35,112949.0,Crude Oil Tanker,berth4,Aframax,1 days 01:27:53,17
9779965.0,berth,3,2022-04-29 23:24:49,2022-04-30 20:23:23,113563.0,Crude Oil Tanker,berth3,Aframax,0 days 20:58:34,16
9485356.0,berth,2,2022-04-30 01:32:15,2022-04-30 10:14:18,8985.0,Chemical/Products Tanker,berth2,Sub Handysize,0 days 08:42:03,2
9321677.0,berth,3,2022-05-01 00:58:11,2022-05-02 14:45:33,114523.0,Crude Oil Tanker,berth3,Aframax,1 days 13:47:22,1
9737395.0,berth,2,2022-05-03 10:52:58,2022-05-04 10:26:40,113004.0,Crude Oil Tanker,berth2,Aframax,0 days 23:33:42,13
9892432.0,berth,3,2022-05-04 01:17:18,2022-05-05 06:37:45,112459.0,Crude Oil Tanker,berth3,Aframax,1 days 05:20:27,3
9411185.0,berth,1,2022-05-05 11:40:07,2022-05-07 04:46:29,105361.0,Crude Oil Tanker,berth1,Aframax,1 days 17:06:22,2
9737400.0,berth,2,2022-05-05 22:28:18,2022-05-06 20:12:58,113039.0,Crude Oil Tanker,berth2,Aframax,0 days 21:44:40,5
9891919.0,anchorage,1,2022-05-05 22:48:40,2022-05-05 23:29:50,112156.0,Crude Oil Tanker,anchorage10,Aframax,0 days 00:41:10,1
9891919.0,berth,3,2022-05-06 00:24:48,2022-05-07 06:55:54,112156.0,Crude Oil Tanker,berth3,Aframax,1 days 06:31:06,1
9826847.0,berth,2,2022-05-07 01:29:26,2022-05-08 21:43:04,308121.0,Crude Oil Tanker,berth2,VLCC,1 days 20:13:38,4
9305556.0,berth,4,2022-05-07 09:41:47,2022-05-08 08:20:57,117099.0,Crude Oil Tanker,berth4,Aframax,0 days 22:39:10,3
9711456.0,berth,2,2022-05-09 22:46:43,2022-05-10 22:10:12,113969.0,Crude/Oil Products Tanker,berth2,Aframax,0 days 23:23:29,5
9737371.0,berth,4,2022-05-10 21:40:18,2022-05-12 01:58:26,113651.0,Crude Oil Tanker,berth4,Aframax,1 days 04:18:08,5
9737383.0,berth,2,2022-05-13 06:11:58,2022-05-13 07:52:46,112949.0,Crude Oil Tanker,berth2,Aframax,0 days 01:40:48,18
9795048.0,berth,3,2022-05-13 06:15:58,2022-05-13 13:42:59,113327.0,Crude Oil Tanker,berth3,Aframax,0 days 07:27:01,1
9422548.0,berth,2,2022-05-13 08:38:25,2022-05-14 10:57:05,115382.0,Crude/Oil Products Tanker,berth2,Aframax,1 days 02:18:40,1
9427641.0,berth,3,2022-05-13 18:05:07,2022-05-14 18:41:08,149999.0,Crude Oil Tanker,berth3,Suezmax,1 days 00:36:01,2
9780251.0,berth,3,2022-05-14 19:06:04,2022-05-16 01:11:27,109900.0,Crude/Oil Products Tanker,berth3,Aframax,1 days 06:05:23,5
9737400.0,berth,2,2022-05-16 06:44:41,2022-05-17 08:14:56,113039.0,Crude Oil Tanker,berth2,Aframax,1 days 01:30:15,6
9593012.0,berth,3,2022-05-16 10:12:46,2022-05-18 11:42:42,159500.0,Crude Oil Tanker,berth3,Suezmax,2 days 01:29:56,1
9724075.0,berth,4,2022-05-16 21:45:23,2022-05-18 00:25:45,113736.0,Crude Oil Tanker,berth4,Aframax,1 days 02:40:22,7
9265366.0,berth,1,2022-05-17 02:40:21,2022-05-17 11:23:38,68439.0,Products Tanker,berth1,Panamax,0 days 08:43:17,1.0
9265366.0,anchorage,1,2022-05-17 11:33:47,2022-05-17 11:36:48,68439.0,Products Tanker,anchorage3,Panamax,0 days 00:03:01,
9302982.0,berth,2,2022-05-17 12:53:46,2022-05-18 18:10:48,150205.0,Crude Oil Tanker,berth2,Suezmax,1 days 05:17:02,1
9439864.0,anchorage,1,2022-05-17 14:06:35,2022-05-17 14:14:48,16427.0,Chemical/Products Tanker,anchorage7,Sub Handysize,0 days 00:08:13,
9314105.0,berth,3,2022-05-20 10:23:54,2022-05-21 07:33:11,107081.0,Crude Oil Tanker,berth3,Aframax,0 days 21:09:17,1
9305556.0,anchorage,1,2022-05-20 17:04:44,2022-05-20 17:17:12,117099.0,Crude Oil Tanker,anchorage6,Aframax,0 days 00:12:28,4
9305556.0,berth,2,2022-05-20 18:47:23,2022-05-21 14:46:01,117099.0,Crude Oil Tanker,berth2,Aframax,0 days 19:58:38,4
9737400.0,berth,2,2022-05-21 21:42:59,2022-05-22 20:46:12,113039.0,Crude Oil Tanker,berth2,Aframax,0 days 23:03:13,7
9592290.0,berth,1,2022-05-21 22:12:38,2022-05-22 17:16:43,115723.0,Crude Oil Tanker,berth1,Aframax,0 days 19:04:05,3
9439395.0,anchorage,1,2022-05-23 17:55:42,2022-05-23 18:30:20,108958.0,Crude/Oil Products Tanker,anchorage13,Aframax,0 days 00:34:38,1.0
9439395.0,berth,4,2022-05-23 20:25:51,2022-05-24 23:44:59,108958.0,Crude/Oil Products Tanker,berth4,Aframax,1 days 03:19:08,1.0
9439395.0,anchorage,1,2022-05-25 00:12:26,2022-05-25 02:54:19,108958.0,Crude/Oil Products Tanker,anchorage13,Aframax,0 days 02:41:53,
9892444.0,berth,1,2022-05-25 08:04:58,2022-05-26 13:44:21,112459.0,Crude Oil Tanker,berth1,Aframax,1 days 05:39:23,3
9779965.0,berth,2,2022-05-25 19:39:13,2022-05-26 17:17:25,113563.0,Crude Oil Tanker,berth2,Aframax,0 days 21:38:12,17
9378369.0,berth,3,2022-05-25 23:34:44,2022-05-27 03:08:58,159021.0,Crude Oil Tanker,berth3,Suezmax,1 days 03:34:14,2
9724075.0,berth,2,2022-05-26 18:16:59,2022-05-27 14:42:35,113736.0,Crude Oil Tanker,berth2,Aframax,0 days 20:25:36,8
9783007.0,berth,2,2022-05-27 23:26:32,2022-05-28 16:32:31,112038.0,Crude Oil Tanker,berth2,Aframax,0 days 17:05:59,2
9892432.0,berth,3,2022-05-28 20:50:12,2022-05-29 22:53:38,112459.0,Crude Oil Tanker,berth3,Aframax,1 days 02:03:26,4
9422524.0,berth,1,2022-05-30 07:12:19,2022-05-31 07:50:22,115502.0,Crude Oil Tanker,berth1,Aframax,1 days 00:38:03,1
9427641.0,anchorage,1,2022-05-31 23:01:38,2022-05-31 23:08:08,149999.0,Crude Oil Tanker,anchorage10,Suezmax,0 days 00:06:30,3
9427641.0,berth,2,2022-06-01 00:40:31,2022-06-02 14:09:09,149999.0,Crude Oil Tanker,berth2,Suezmax,1 days 13:28:38,3
9760500.0,berth,4,2022-06-03 15:05:21,2022-06-04 11:24:42,106359.0,Crude Oil Tanker,berth4,Aframax,0 days 20:19:21,2
9293155.0,anchorage,1,2022-06-06 07:23:45,2022-06-06 07:26:06,106062.0,Crude Oil Tanker,anchorage5,Aframax,0 days 00:02:21,1
9293155.0,berth,3,2022-06-06 09:40:48,2022-06-07 11:26:48,106062.0,Crude Oil Tanker,berth3,Aframax,1 days 01:46:00,1
9322267.0,berth,2,2022-06-07 12:57:51,2022-06-09 14:12:42,306431.0,Crude Oil Tanker,berth2,VLCC,2 days 01:14:51,1
9779965.0,berth,3,2022-06-07 18:16:12,2022-06-08 21:12:24,113563.0,Crude Oil Tanker,berth3,Aframax,1 days 02:56:12,18
9814428.0,berth,1,2022-06-07 23:16:40,2022-06-08 19:01:02,114396.0,Crude/Oil Products Tanker,berth1,Aframax,0 days 19:44:22,1
9532757.0,berth,4,2022-06-08 14:10:36,2022-06-11 21:34:59,320780.0,Crude Oil Tanker,berth4,ULCC,3 days 07:24:23,1.0
9485356.0,berth,2,2022-06-09 21:23:20,2022-06-10 01:22:21,8985.0,Chemical/Products Tanker,berth2,Sub Handysize,0 days 03:59:01,3
9724348.0,berth,3,2022-06-10 00:46:15,2022-06-10 19:34:24,113554.0,Crude Oil Tanker,berth3,Aframax,0 days 18:48:09,3
9737395.0,berth,2,2022-06-10 15:57:12,2022-06-11 16:23:34,113004.0,Crude Oil Tanker,berth2,Aframax,1 days 00:26:22,14
9418602.0,berth,3,2022-06-11 00:05:14,2022-06-12 21:45:26,156480.0,Crude Oil Tanker,berth3,Suezmax,1 days 21:40:12,2
9532757.0,anchorage,1,2022-06-11 21:53:09,2022-06-11 23:27:30,320780.0,Crude Oil Tanker,anchorage3,ULCC,0 days 01:34:21,
9832250.0,berth,2,2022-06-13 03:05:29,2022-06-14 08:40:37,149999.0,Crude Oil Tanker,berth2,Suezmax,1 days 05:35:08,1
9320714.0,berth,3,2022-06-13 08:25:04,2022-06-14 19:17:27,166468.0,Crude Oil Tanker,berth3,Suezmax,1 days 10:52:23,1
9760500.0,berth,2,2022-06-14 13:17:21,2022-06-15 07:55:04,106359.0,Crude Oil Tanker,berth2,Aframax,0 days 18:37:43,3
9814428.0,berth,4,2022-06-14 17:12:34,2022-06-15 14:02:29,114396.0,Crude/Oil Products Tanker,berth4,Aframax,0 days 20:49:55,2
9682980.0,berth,3,2022-06-14 23:08:50,2022-06-15 21:55:48,158277.0,Crude Oil Tanker,berth3,Suezmax,0 days 22:46:58,1
9759757.0,berth,2,2022-06-15 12:15:38,2022-06-16 15:46:38,157460.0,Crude Oil Tanker,berth2,Suezmax,1 days 03:31:00,1
9783007.0,berth,1,2022-06-16 08:12:39,2022-06-17 09:14:45,112038.0,Crude Oil Tanker,berth1,Aframax,1 days 01:02:06,3
9803285.0,berth,2,2022-06-17 23:57:30,2022-06-18 23:33:56,156424.0,Crude Oil Tanker,berth2,Suezmax,0 days 23:36:26,3
9893060.0,berth,3,2022-06-18 13:42:51,2022-06-19 07:45:19,113306.0,Crude/Oil Products Tanker,berth3,Aframax,0 days 18:02:28,2
9802152.0,berth,2,2022-06-19 00:56:41,2022-06-19 21:20:42,114720.0,Crude Oil Tanker,berth2,Aframax,0 days 20:24:01,8
9892444.0,berth,3,2022-06-19 20:13:17,2022-06-21 00:40:52,112459.0,Crude Oil Tanker,berth3,Aframax,1 days 04:27:35,4
9282493.0,berth,4,2022-06-20 19:02:04,2022-06-21 23:06:22,113782.0,Crude Oil Tanker,berth4,Aframax,1 days 04:04:18,1
9791004.0,anchorage,1,2022-06-21 10:14:59,2022-06-21 10:26:59,109898.0,Crude/Oil Products Tanker,anchorage3,Aframax,0 days 00:12:00,13
9791004.0,berth,1,2022-06-21 10:54:58,2022-06-22 16:03:03,109898.0,Crude/Oil Products Tanker,berth1,Aframax,1 days 05:08:05,13
9624079.0,berth,4,2022-06-24 00:07:02,2022-06-24 20:23:09,105651.0,Crude Oil Tanker,berth4,Aframax,0 days 20:16:07,4
9892432.0,berth,1,2022-06-28 10:11:47,2022-06-29 10:33:53,112459.0,Crude Oil Tanker,berth1,Aframax,1 days 00:22:06,5
9783007.0,berth,4,2022-06-29 14:36:57,2022-06-30 11:17:35,112038.0,Crude Oil Tanker,berth4,Aframax,0 days 20:40:38,4
9892444.0,berth,1,2022-07-01 09:54:47,2022-07-02 12:18:52,112459.0,Crude Oil Tanker,berth1,Aframax,1 days 02:24:05,5
9724075.0,berth,1,2022-07-03 11:19:12,2022-07-04 12:22:02,113736.0,Crude Oil Tanker,berth1,Aframax,1 days 01:02:50,9
9683049.0,berth,4,2022-07-05 08:09:25,2022-07-07 01:02:11,109475.0,Crude Oil Tanker,berth4,Aframax,1 days 16:52:46,3
9305556.0,berth,4,2022-07-07 05:09:58,2022-07-08 01:32:20,117099.0,Crude Oil Tanker,berth4,Aframax,0 days 20:22:22,5
9737383.0,berth,2,2022-07-08 14:53:27,2022-07-09 11:15:46,112949.0,Crude Oil Tanker,berth2,Aframax,0 days 20:22:19,19
9408762.0,berth,3,2022-07-09 02:21:58,2022-07-10 02:31:47,109085.0,Crude Oil Tanker,berth3,Aframax,1 days 00:09:49,1
9724087.0,berth,2,2022-07-09 16:05:07,2022-07-10 12:29:35,113737.0,Crude Oil Tanker,berth2,Aframax,0 days 20:24:28,3
9893060.0,berth,2,2022-07-10 16:54:43,2022-07-11 09:53:40,113306.0,Crude/Oil Products Tanker,berth2,Aframax,0 days 16:58:57,3
9724075.0,berth,4,2022-07-12 12:01:46,2022-07-13 11:04:12,113736.0,Crude Oil Tanker,berth4,Aframax,0 days 23:02:26,10
9325908.0,berth,1,2022-07-12 22:12:51,2022-07-14 08:33:54,115091.0,Crude Oil Tanker,berth1,Aframax,1 days 10:21:03,1
9485356.0,berth,2,2022-07-13 05:42:50,2022-07-13 13:19:30,8985.0,Chemical/Products Tanker,berth2,Sub Handysize,0 days 07:36:40,4
9865104.0,berth,3,2022-07-13 21:18:28,2022-07-14 14:35:53,115468.0,Crude/Oil Products Tanker,berth3,Aframax,0 days 17:17:25,6
9919163.0,anchorage,1,2022-07-14 01:17:02,2022-07-14 01:18:15,49999.0,Chemical/Products Tanker,anchorage7,Handysize,0 days 00:01:13,
9791004.0,berth,2,2022-07-14 08:03:57,2022-07-15 03:41:38,109898.0,Crude/Oil Products Tanker,berth2,Aframax,0 days 19:37:41,14
9412452.0,berth,3,2022-07-16 00:08:18,2022-07-16 23:47:47,112719.0,Crude/Oil Products Tanker,berth3,Aframax,0 days 23:39:29,1
9802176.0,anchorage,1,2022-07-16 11:02:46,2022-07-16 11:12:56,114560.0,Crude Oil Tanker,anchorage3,Aframax,0 days 00:10:10,2
9802176.0,berth,1,2022-07-16 11:43:27,2022-07-17 15:04:25,114560.0,Crude Oil Tanker,berth1,Aframax,1 days 03:20:58,2
9365477.0,anchorage,1,2022-07-16 12:22:14,2022-07-16 12:33:13,16748.0,Chemical/Products Tanker,anchorage7,Sub Handysize,0 days 00:10:59,
9579030.0,berth,4,2022-07-16 18:43:45,2022-07-18 02:31:17,159236.0,Crude Oil Tanker,berth4,Suezmax,1 days 07:47:32,1
9893058.0,berth,2,2022-07-18 09:27:26,2022-07-19 07:42:48,113306.0,Crude/Oil Products Tanker,berth2,Aframax,0 days 22:15:22,1
9737383.0,berth,3,2022-07-19 00:40:25,2022-07-20 02:16:25,112949.0,Crude Oil Tanker,berth3,Aframax,1 days 01:36:00,20
9892444.0,berth,2,2022-07-19 22:08:29,2022-07-21 02:09:09,112459.0,Crude Oil Tanker,berth2,Aframax,1 days 04:00:40,6
9910533.0,berth,3,2022-07-21 00:41:46,2022-07-22 00:11:45,112066.0,Crude Oil Tanker,berth3,Aframax,0 days 23:29:59,1
9724087.0,berth,3,2022-07-22 16:27:44,2022-07-23 13:22:33,113737.0,Crude Oil Tanker,berth3,Aframax,0 days 20:54:49,4
9779965.0,berth,3,2022-07-23 22:34:14,2022-07-24 17:15:10,113563.0,Crude Oil Tanker,berth3,Aframax,0 days 18:40:56,19
9724348.0,berth,2,2022-07-24 13:40:52,2022-07-25 17:21:32,113554.0,Crude Oil Tanker,berth2,Aframax,1 days 03:40:40,4
9683049.0,berth,3,2022-07-24 21:56:06,2022-07-26 06:58:14,109475.0,Crude Oil Tanker,berth3,Aframax,1 days 09:02:08,4
9314105.0,berth,3,2022-07-26 12:44:28,2022-07-27 13:03:56,107081.0,Crude Oil Tanker,berth3,Aframax,1 days 00:19:28,2
9823041.0,berth,3,2022-07-28 00:12:16,2022-07-28 20:14:53,109089.0,Crude Oil Tanker,berth3,Aframax,0 days 20:02:37,1
9737383.0,berth,4,2022-07-28 06:20:10,2022-07-29 07:02:40,112949.0,Crude Oil Tanker,berth4,Aframax,1 days 00:42:30,21
9783007.0,berth,1,2022-07-29 23:57:06,2022-07-30 22:02:57,112038.0,Crude Oil Tanker,berth1,Aframax,0 days 22:05:51,5
9485356.0,berth,2,2022-07-30 18:47:41,2022-07-31 06:10:39,8985.0,Chemical/Products Tanker,berth2,Sub Handysize,0 days 11:22:58,5
9779965.0,berth,4,2022-07-31 12:12:30,2022-08-01 09:21:26,113563.0,Crude Oil Tanker,berth4,Aframax,0 days 21:08:56,20
9534846.0,berth,2,2022-08-01 09:38:05,2022-08-03 20:20:05,297085.0,Crude Oil Tanker,berth2,VLCC,2 days 10:42:00,1
