port_name,type,number,geometry,H3_int_index_13,H3_int_index_7
Mongstad,berth,1,"POLYGON ((4.86166667 60.615, 4.86166667 60.61666667, 4.861715 60.61747, 4.86178667 60.61758167, 4.861933333333333 60.61763333333333, 4.861983333333334 60.61765, 4.86215 60.61768333333333, 4.862283333333333 60.61763333333333, 4.862915 60.61605, 4.86166667 60.615))",635174782082245823,
Mongstad,berth,1,"POLYGON ((4.86166667 60.615, 4.86166667 60.61666667, 4.861715 60.61747, 4.86178667 60.61758167, 4.861933333333333 60.61763333333333, 4.861983333333334 60.61765, 4.86215 60.61768333333333, 4.862283333333333 60.61763333333333, 4.862915 60.61605, 4.86166667 60.615))",635174782082288831,
Mongstad,berth,1,"POLYGON ((4.86166667 60.615, 4.86166667 60.61666667, 4.861715 60.61747, 4.86178667 60.61758167, 4.861933333333333 60.61763333333333, 4.861983333333334 60.61765, 4.86215 60.61768333333333, 4.862283333333333 60.61763333333333, 4.862915 60.61605, 4.86166667 60.615))",635174782082234687,
Mongstad,berth,1,"POLYGON ((4.86166667 60.615, 4.86166667 60.61666667, 4.861715 60.61747, 4.86178667 60.61758167, 4.861933333333333 60.61763333333333, 4.861983333333334 60.61765, 4.86215 60.61768333333333, 4.862283333333333 60.61763333333333, 4.862915 60.61605, 4.86166667 60.615))",635174782082227135,
Mongstad,berth,1,"POLYGON ((4.86166667 60.615, 4.86166667 60.61666667, 4.861715 60.61747, 4.86178667 60.61758167, 4.861933333333333 60.61763333333333, 4.861983333333334 60.61765, 4.86215 60.61768333333333, 4.862283333333333 60.61763333333333, 4.862915 60.61605, 4.86166667 60.615))",635174782082003263,
Mongstad,berth,1,"POLYGON ((4.86166667 60.615, 4.86166667 60.61666667, 4.861715 60.61747, 4.86178667 60.61758167, 4.861933333333333 60.61763333333333, 4.861983333333334 60.61765, 4.86215 60.61768333333333, 4.862283333333333 60.61763333333333, 4.862915 60.61605, 4.86166667 60.615))",635174782082003839,
Mongstad,berth,1,"POLYGON ((4.86166667 60.615, 4.86166667 60.61666667, 4.861715 60.61747, 4.86178667 60.61758167, 4.861933333333333 60.61763333333333, 4.861983333333334 60.61765, 4.86215 60.61768333333333, 4.862283333333333 60.61763333333333, 4.862915 60.61605, 4.86166667 60.615))",635174782082005247,
Mongstad,berth,1,"POLYGON ((4.86166667 60.615, 4.86166667 60.61666667, 4.861715 60.61747, 4.86178667 60.61758167, 4.861933333333333 60.61763333333333, 4.861983333333334 60.61765, 4.86215 60.61768333333333, 4.862283333333333 60.61763333333333, 4.862915 60.61605, 4.86166667 60.615))",635174782082221247,
Mongstad,berth,1,"POLYGON ((4.86166667 60.615, 4.86166667 60.61666667, 4.861715 60.61747, 4.86178667 60.61758167, 4.861933333333333 60.61763333333333, 4.861983333333334 60.61765, 4.86215 60.61768333333333, 4.862283333333333 60.61763333333333, 4.862915 60.61605, 4.86166667 60.615))",635174782082307263,
Mongstad,berth,1,"POLYGON ((4.86166667 60.615, 4.86166667 60.61666667, 4.861715 60.61747, 4.86178667 60.61758167, 4.861933333333333 60.61763333333333, 4.861983333333334 60.61765, 4.86215 60.61768333333333, 4.862283333333333 60.61763333333333, 4.862915 60.61605, 4.86166667 60.615))",635174782082244799,
Mongstad,berth,1,"POLYGON ((4.86166667 60.615, 4.86166667 60.61666667, 4.861715 60.61747, 4.86178667 60.61758167, 4.861933333333333 60.61763333333333, 4.861983333333334 60.61765, 4.86215 60.61768333333333, 4.862283333333333 60.61763333333333, 4.862915 60.61605, 4.86166667 60.615))",635174782082006207,
Mongstad,berth,1,"POLYGON ((4.86166667 60.615, 4.86166667 60.61666667, 4.861715 60.61747, 4.86178667 60.61758167, 4.861933333333333 60.61763333333333, 4.861983333333334 60.61765, 4.86215 60.61768333333333, 4.862283333333333 60.61763333333333, 4.862915 60.61605, 4.86166667 60.615))",635174782082230975,
Mongstad,berth,1,"POLYGON ((4.86166667 60.615, 4.86166667 60.61666667, 4.861715 60.61747, 4.86178667 60.61758167, 4.861933333333333 60.61763333333333, 4.861983333333334 60.61765, 4.86215 60.61768333333333, 4.862283333333333 60.61763333333333, 4.862915 60.61605, 4.86166667 60.615))",635174782082310207,
Mongstad,berth,1,"POLYGON ((4.86166667 60.615, 4.86166667 60.61666667, 4.861715 60.61747, 4.86178667 60.61758167, 4.861933333333333 60.61763333333333, 4.861983333333334 60.61765, 4.86215 60.61768333333333, 4.862283333333333 60.61763333333333, 4.862915 60.61605, 4.86166667 60.615))",635174782082229695,
Mongstad,berth,1,"POLYGON ((4.86166667 60.615, 4.86166667 60.61666667, 4.861715 60.61747, 4.86178667 60.61758167, 4.861933333333333 60.61763333333333, 4.861983333333334 60.61765, 4.86215 60.61768333333333, 4.862283333333333 60.61763333333333, 4.862915 60.61605, 4.86166667 60.615))",635174782082222015,
Mongstad,berth,1,"POLYGON ((4.86166667 60.615, 4.86166667 60.61666667, 4.861715 60.61747, 4.86178667 60.61758167, 4.861933333333333 60.61763333333333, 4.861983333333334 60.61765, 4.86215 60.61768333333333, 4.862283333333333 60.61763333333333, 4.862915 60.61605, 4.86166667 60.615))",635174782082286463,
Mongstad,berth,1,"POLYGON ((4.86166667 60.615, 4.86166667 60.61666667, 4.861715 60.61747, 4.86178667 60.61758167, 4.861933333333333 60.61763333333333, 4.861983333333334 60.61765, 4.86215 60.61768333333333, 4.862283333333333 60.61763333333333, 4.862915 60.61605, 4.86166667 60.615))",635174782082005631,
Mongstad,berth,1,"POLYGON ((4.86166667 60.615, 4.86166667 60.61666667, 4.861715 60.61747, 4.86178667 60.61758167, 4.861933333333333 60.61763333333333, 4.861983333333334 60.61765, 4.86215 60.61768333333333, 4.862283333333333 60.61763333333333, 4.862915 60.61605, 4.86166667 60.615))",635174782082308351,
Mongstad,berth,1,"POLYGON ((4.86166667 60.615, 4.86166667 60.61666667, 4.861715 60.61747, 4.86178667 60.61758167, 4.861933333333333 60.61763333333333, 4.861983333333334 60.61765, 4.86215 60.61768333333333, 4.862283333333333 60.61763333333333, 4.862915 60.61605, 4.86166667 60.615))",635174782081995391,
Mongstad,berth,1,"POLYGON ((4.86166667 60.615, 4.86166667 60.61666667, 4.861715 60.61747, 4.86178667 60.61758167, 4.861933333333333 60.61763333333333, 4.861983333333334 60.61765, 4.86215 60.61768333333333, 4.862283333333333 60.61763333333333, 4.862915 60.61605, 4.86166667 60.615))",635174782082221375,
Mongstad,berth,1,"POLYGON ((4.86166667 60.615, 4.86166667 60.61666667, 4.861715 60.61747, 4.86178667 60.61758167, 4.861933333333333 60.61763333333333, 4.861983333333334 60.61765, 4.86215 60.61768333333333, 4.862283333333333 60.61763333333333, 4.862915 60.61605, 4.86166667 60.615))",635174782082005119,
Mongstad,berth,1,"POLYGON ((4.86166667 60.615, 4.86166667 60.61666667, 4.861715 60.61747, 4.86178667 60.61758167, 4.861933333333333 60.61763333333333, 4.861983333333334 60.61765, 4.86215 60.61768333333333, 4.862283333333333 60.61763333333333, 4.862915 60.61605, 4.86166667 60.615))",635174782082223487,
Mongstad,berth,1,"POLYGON ((4.86166667 60.615, 4.86166667 60.61666667, 4.861715 60.61747, 4.86178667 60.61758167, 4.861933333333333 60.61763333333333, 4.861983333333334 60.61765, 4.86215 60.61768333333333, 4.862283333333333 60.61763333333333, 4.862915 60.61605, 4.86166667 60.615))",635174782081996479,
Mongstad,berth,1,"POLYGON ((4.86166667 60.615, 4.86166667 60.61666667, 4.861715 60.61747, 4.86178667 60.61758167, 4.861933333333333 60.61763333333333, 4.861983333333334 60.61765, 4.86215 60.61768333333333, 4.862283333333333 60.61763333333333, 4.862915 60.61605, 4.86166667 60.615))",635174782082234815,
Mongstad,berth,1,"POLYGON ((4.86166667 60.615, 4.86166667 60.61666667, 4.861715 60.61747, 4.86178667 60.61758167, 4.861933333333333 60.61763333333333, 4.861983333333334 60.61765, 4.86215 60.61768333333333, 4.862283333333333 60.61763333333333, 4.862915 60.61605, 4.86166667 60.615))",635174782082303743,
Mongstad,berth,1,"POLYGON ((4.86166667 60.615, 4.86166667 60.61666667, 4.861715 60.61747, 4.86178667 60.61758167, 4.861933333333333 60.61763333333333, 4.861983333333334 60.61765, 4.86215 60.61768333333333, 4.862283333333333 60.61763333333333, 4.862915 60.61605, 4.86166667 60.615))",635174782082309503,
Mongstad,berth,1,"POLYGON ((4.86166667 60.615, 4.86166667 60.61666667, 4.861715 60.61747, 4.86178667 60.61758167, 4.861933333333333 60.61763333333333, 4.861983333333334 60.61765, 4.86215 60.61768333333333, 4.862283333333333 60.61763333333333, 4.862915 60.61605, 4.86166667 60.615))",635174782082287679,
Mongstad,berth,1,"POLYGON ((4.86166667 60.615, 4.86166667 60.61666667, 4.861715 60.61747, 4.86178667 60.61758167, 4.861933333333333 60.61763333333333, 4.861983333333334 60.61765, 4.86215 60.61768333333333, 4.862283333333333 60.61763333333333, 4.862915 60.61605, 4.86166667 60.615))",635174782082003327,
Mongstad,berth,1,"POLYGON ((4.86166667 60.615, 4.86166667 60.61666667, 4.861715 60.61747, 4.86178667 60.61758167, 4.861933333333333 60.61763333333333, 4.861983333333334 60.61765, 4.86215 60.61768333333333, 4.862283333333333 60.61763333333333, 4.862915 60.61605, 4.86166667 60.615))",635174782082245567,
Mongstad,berth,1,"POLYGON ((4.86166667 60.615, 4.86166667 60.61666667, 4.861715 60.61747, 4.86178667 60.61758167, 4.861933333333333 60.61763333333333, 4.861983333333334 60.61765, 4.86215 60.61768333333333, 4.862283333333333 60.61763333333333, 4.862915 60.61605, 4.86166667 60.615))",635174782082289983,
Mongstad,berth,1,"POLYGON ((4.86166667 60.615, 4.86166667 60.61666667, 4.861715 60.61747, 4.86178667 60.61758167, 4.861933333333333 60.61763333333333, 4.861983333333334 60.61765, 4.86215 60.61768333333333, 4.862283333333333 60.61763333333333, 4.862915 60.61605, 4.86166667 60.615))",635174782082307199,
Mongstad,berth,1,"POLYGON ((4.86166667 60.615, 4.86166667 60.61666667, 4.861715 60.61747, 4.86178667 60.61758167, 4.861933333333333 60.61763333333333, 4.861983333333334 60.61765, 4.86215 60.61768333333333, 4.862283333333333 60.61763333333333, 4.862915 60.61605, 4.86166667 60.615))",635174782082308479,
Mongstad,berth,1,"POLYGON ((4.86166667 60.615, 4.86166667 60.61666667, 4.861715 60.61747, 4.86178667 60.61758167, 4.861933333333333 60.61763333333333, 4.861983333333334 60.61765, 4.86215 60.61768333333333, 4.862283333333333 60.61763333333333, 4.862915 60.61605, 4.86166667 60.615))",635174782082227647,
Mongstad,berth,1,"POLYGON ((4.86166667 60.615, 4.86166667 60.61666667, 4.861715 60.61747, 4.86178667 60.61758167, 4.861933333333333 60.61763333333333, 4.861983333333334 60.61765, 4.86215 60.61768333333333, 4.862283333333333 60.61763333333333, 4.862915 60.61605, 4.86166667 60.615))",635174782082430719,
Mongstad,berth,1,"POLYGON ((4.86166667 60.615, 4.86166667 60.61666667, 4.861715 60.61747, 4.86178667 60.61758167, 4.861933333333333 60.61763333333333, 4.861983333333334 60.61765, 4.86215 60.61768333333333, 4.862283333333333 60.61763333333333, 4.862915 60.61605, 4.86166667 60.615))",635174782082224575,
Mongstad,berth,1,"POLYGON ((4.86166667 60.615, 4.86166667 60.61666667, 4.861715 60.61747, 4.86178667 60.61758167, 4.861933333333333 60.61763333333333, 4.861983333333334 60.61765, 4.86215 60.61768333333333, 4.862283333333333 60.61763333333333, 4.862915 60.61605, 4.86166667 60.615))",635174782082310591,
Mongstad,berth,1,"POLYGON ((4.86166667 60.615, 4.86166667 60.61666667, 4.861715 60.61747, 4.86178667 60.61758167, 4.861933333333333 60.61763333333333, 4.861983333333334 60.61765, 4.86215 60.61768333333333, 4.862283333333333 60.61763333333333, 4.862915 60.61605, 4.86166667 60.615))",635174782082246527,
Mongstad,berth,1,"POLYGON ((4.86166667 60.615, 4.86166667 60.61666667, 4.861715 60.61747, 4.86178667 60.61758167, 4.861933333333333 60.61763333333333, 4.861983333333334 60.61765, 4.86215 60.61768333333333, 4.862283333333333 60.61763333333333, 4.862915 60.61605, 4.86166667 60.615))",635174782082308671,
Mongstad,berth,1,"POLYGON ((4.86166667 60.615, 4.86166667 60.61666667, 4.861715 60.61747, 4.86178667 60.61758167, 4.861933333333333 60.61763333333333, 4.861983333333334 60.61765, 4.86215 60.61768333333333, 4.862283333333333 60.61763333333333, 4.862915 60.61605, 4.86166667 60.615))",635174782082310335,
Mongstad,berth,1,"POLYGON ((4.86166667 60.615, 4.86166667 60.61666667, 4.861715 60.61747, 4.86178667 60.61758167, 4.861933333333333 60.61763333333333, 4.861983333333334 60.61765, 4.86215 60.61768333333333, 4.862283333333333 60.61763333333333, 4.862915 60.61605, 4.86166667 60.615))",635174782082222335,
Mongstad,berth,1,"POLYGON ((4.86166667 60.615, 4.86166667 60.61666667, 4.861715 60.61747, 4.86178667 60.61758167, 4.861933333333333 60.61763333333333, 4.861983333333334 60.61765, 4.86215 60.61768333333333, 4.862283333333333 60.61763333333333, 4.862915 60.61605, 4.86166667 60.615))",635174782082310911,
Mongstad,berth,1,"POLYGON ((4.86166667 60.615, 4.86166667 60.61666667, 4.861715 60.61747, 4.86178667 60.61758167, 4.861933333333333 60.61763333333333, 4.861983333333334 60.61765, 4.86215 60.61768333333333, 4.862283333333333 60.61763333333333, 4.862915 60.61605, 4.86166667 60.615))",635174782082310783,
Mongstad,berth,1,"POLYGON ((4.86166667 60.615, 4.86166667 60.61666667, 4.861715 60.61747, 4.86178667 60.61758167, 4.861933333333333 60.61763333333333, 4.861983333333334 60.61765, 4.86215 60.61768333333333, 4.862283333333333 60.61763333333333, 4.862915 60.61605, 4.86166667 60.615))",635174782082220735,
Mongstad,berth,1,"POLYGON ((4.86166667 60.615, 4.86166667 60.61666667, 4.861715 60.61747, 4.86178667 60.61758167, 4.861933333333333 60.61763333333333, 4.861983333333334 60.61765, 4.86215 60.61768333333333, 4.862283333333333 60.61763333333333, 4.862915 60.61605, 4.86166667 60.615))",635174782082221631,
Mongstad,berth,1,"POLYGON ((4.86166667 60.615, 4.86166667 60.61666667, 4.861715 60.61747, 4.86178667 60.61758167, 4.861933333333333 60.61763333333333, 4.861983333333334 60.61765, 4.86215 60.61768333333333, 4.862283333333333 60.61763333333333, 4.862915 60.61605, 4.86166667 60.615))",635174782082246399,
Mongstad,berth,1,"POLYGON ((4.86166667 60.615, 4.86166667 60.61666667, 4.861715 60.61747, 4.86178667 60.61758167, 4.861933333333333 60.61763333333333, 4.861983333333334 60.61765, 4.86215 60.61768333333333, 4.862283333333333 60.61763333333333, 4.862915 60.61605, 4.86166667 60.615))",635174782082309183,
Mongstad,berth,1,"POLYGON ((4.86166667 60.615, 4.86166667 60.61666667, 4.861715 60.61747, 4.86178667 60.61758167, 4.861933333333333 60.61763333333333, 4.861983333333334 60.61765, 4.86215 60.61768333333333, 4.862283333333333 60.61763333333333, 4.862915 60.61605, 4.86166667 60.615))",635174782082220287,
Mongstad,berth,1,"POLYGON ((4.86166667 60.615, 4.86166667 60.61666667, 4.861715 60.61747, 4.86178667 60.61758167, 4.861933333333333 60.61763333333333, 4.861983333333334 60.61765, 4.86215 60.61768333333333, 4.862283333333333 60.61763333333333, 4.862915 60.61605, 4.86166667 60.615))",635174782082303679,
Mongstad,berth,1,"POLYGON ((4.86166667 60.615, 4.86166667 60.61666667, 4.861715 60.61747, 4.86178667 60.61758167, 4.861933333333333 60.61763333333333, 4.861983333333334 60.61765, 4.86215 60.61768333333333, 4.862283333333333 60.61763333333333, 4.862915 60.61605, 4.86166667 60.615))",635174782082307455,
Mongstad,berth,1,"POLYGON ((4.86166667 60.615, 4.86166667 60.61666667, 4.861715 60.61747, 4.86178667 60.61758167, 4.861933333333333 60.61763333333333, 4.861983333333334 60.61765, 4.86215 60.61768333333333, 4.862283333333333 60.61763333333333, 4.862915 60.61605, 4.86166667 60.615))",635174782082226431,
Mongstad,berth,1,"POLYGON ((4.86166667 60.615, 4.86166667 60.61666667, 4.861715 60.61747, 4.86178667 60.61758167, 4.861933333333333 60.61763333333333, 4.861983333333334 60.61765, 4.86215 60.61768333333333, 4.862283333333333 60.61763333333333, 4.862915 60.61605, 4.86166667 60.615))",635174782082302143,
Mongstad,berth,1,"POLYGON ((4.86166667 60.615, 4.86166667 60.61666667, 4.861715 60.61747, 4.86178667 60.61758167, 4.861933333333333 60.61763333333333, 4.861983333333334 60.61765, 4.86215 60.61768333333333, 4.862283333333333 60.61763333333333, 4.862915 60.61605, 4.86166667 60.615))",635174782082230655,
Mongstad,berth,1,"POLYGON ((4.86166667 60.615, 4.86166667 60.61666667, 4.861715 60.61747, 4.86178667 60.61758167, 4.861933333333333 60.61763333333333, 4.861983333333334 60.61765, 4.86215 60.61768333333333, 4.862283333333333 60.61763333333333, 4.862915 60.61605, 4.86166667 60.615))",635174782082287935,
Mongstad,berth,1,"POLYGON ((4.86166667 60.615, 4.86166667 60.61666667, 4.861715 60.61747, 4.86178667 60.61758167, 4.861933333333333 60.61763333333333, 4.861983333333334 60.61765, 4.86215 60.61768333333333, 4.862283333333333 60.61763333333333, 4.862915 60.61605, 4.86166667 60.615))",635174782082226943,
Mongstad,berth,1,"POLYGON ((4.86166667 60.615, 4.86166667 60.61666667, 4.861715 60.61747, 4.86178667 60.61758167, 4.861933333333333 60.61763333333333, 4.861983333333334 60.61765, 4.86215 60.61768333333333, 4.862283333333333 60.61763333333333, 4.862915 60.61605, 4.86166667 60.615))",635174782082246335,
Mongstad,berth,1,"POLYGON ((4.86166667 60.615, 4.86166667 60.61666667, 4.861715 60.61747, 4.86178667 60.61758167, 4.861933333333333 60.61763333333333, 4.861983333333334 60.61765, 4.86215 60.61768333333333, 4.862283333333333 60.61763333333333, 4.862915 60.61605, 4.86166667 60.615))",635174782082286143,
Mongstad,berth,1,"POLYGON ((4.86166667 60.615, 4.86166667 60.61666667, 4.861715 60.61747, 4.86178667 60.61758167, 4.861933333333333 60.61763333333333, 4.861983333333334 60.61765, 4.86215 60.61768333333333, 4.862283333333333 60.61763333333333, 4.862915 60.61605, 4.86166667 60.615))",635174782082005183,
Mongstad,berth,1,"POLYGON ((4.86166667 60.615, 4.86166667 60.61666667, 4.861715 60.61747, 4.86178667 60.61758167, 4.861933333333333 60.61763333333333, 4.861983333333334 60.61765, 4.86215 60.61768333333333, 4.862283333333333 60.61763333333333, 4.862915 60.61605, 4.86166667 60.615))",635174782082286015,
Mongstad,berth,1,"POLYGON ((4.86166667 60.615, 4.86166667 60.61666667, 4.861715 60.61747, 4.86178667 60.61758167, 4.861933333333333 60.61763333333333, 4.861983333333334 60.61765, 4.86215 60.61768333333333, 4.862283333333333 60.61763333333333, 4.862915 60.61605, 4.86166667 60.615))",635174782082006399,
Mongstad,berth,1,"POLYGON ((4.86166667 60.615, 4.86166667 60.61666667, 4.861715 60.61747, 4.86178667 60.61758167, 4.861933333333333 60.61763333333333, 4.861983333333334 60.61765, 4.86215 60.61768333333333, 4.862283333333333 60.61763333333333, 4.862915 60.61605, 4.86166667 60.615))",635174782082003199,
Mongstad,berth,1,"POLYGON ((4.86166667 60.615, 4.86166667 60.61666667, 4.861715 60.61747, 4.86178667 60.61758167, 4.861933333333333 60.61763333333333, 4.861983333333334 60.61765, 4.86215 60.61768333333333, 4.862283333333333 60.61763333333333, 4.862915 60.61605, 4.86166667 60.615))",635174782081995519,
Mongstad,berth,1,"POLYGON ((4.86166667 60.615, 4.86166667 60.61666667, 4.861715 60.61747, 4.86178667 60.61758167, 4.861933333333333 60.61763333333333, 4.861983333333334 60.61765, 4.86215 60.61768333333333, 4.862283333333333 60.61763333333333, 4.862915 60.61605, 4.86166667 60.615))",635174782082288383,
Mongstad,berth,1,"POLYGON ((4.86166667 60.615, 4.86166667 60.61666667, 4.861715 60.61747, 4.86178667 60.61758167, 4.861933333333333 60.61763333333333, 4.861983333333334 60.61765, 4.86215 60.61768333333333, 4.862283333333333 60.61763333333333, 4.862915 60.61605, 4.86166667 60.615))",635174782082235711,
Mongstad,berth,1,"POLYGON ((4.86166667 60.615, 4.86166667 60.61666667, 4.861715 60.61747, 4.86178667 60.61758167, 4.861933333333333 60.61763333333333, 4.861983333333334 60.61765, 4.86215 60.61768333333333, 4.862283333333333 60.61763333333333, 4.862915 60.61605, 4.86166667 60.615))",635174782082302271,
Mongstad,berth,1,"POLYGON ((4.86166667 60.615, 4.86166667 60.61666667, 4.861715 60.61747, 4.86178667 60.61758167, 4.861933333333333 60.61763333333333, 4.861983333333334 60.61765, 4.86215 60.61768333333333, 4.862283333333333 60.61763333333333, 4.862915 60.61605, 4.86166667 60.615))",635174782082292927,
Mongstad,berth,1,"POLYGON ((4.86166667 60.615, 4.86166667 60.61666667, 4.861715 60.61747, 4.86178667 60.61758167, 4.861933333333333 60.61763333333333, 4.861983333333334 60.61765, 4.86215 60.61768333333333, 4.862283333333333 60.61763333333333, 4.862915 60.61605, 4.86166667 60.615))",635174782082226239,
Mongstad,berth,1,"POLYGON ((4.86166667 60.615, 4.86166667 60.61666667, 4.861715 60.61747, 4.86178667 60.61758167, 4.861933333333333 60.61763333333333, 4.861983333333334 60.61765, 4.86215 60.61768333333333, 4.862283333333333 60.61763333333333, 4.862915 60.61605, 4.86166667 60.615))",635174782082229439,
Mongstad,berth,1,"POLYGON ((4.86166667 60.615, 4.86166667 60.61666667, 4.861715 60.61747, 4.86178667 60.61758167, 4.861933333333333 60.61763333333333, 4.861983333333334 60.61765, 4.86215 60.61768333333333, 4.862283333333333 60.61763333333333, 4.862915 60.61605, 4.86166667 60.615))",635174782082287039,
Mongstad,berth,1,"POLYGON ((4.86166667 60.615, 4.86166667 60.61666667, 4.861715 60.61747, 4.86178667 60.61758167, 4.861933333333333 60.61763333333333, 4.861983333333334 60.61765, 4.86215 60.61768333333333, 4.862283333333333 60.61763333333333, 4.862915 60.61605, 4.86166667 60.615))",635174782082231615,
Mongstad,berth,1,"POLYGON ((4.86166667 60.615, 4.86166667 60.61666667, 4.861715 60.61747, 4.86178667 60.61758167, 4.861933333333333 60.61763333333333, 4.861983333333334 60.61765, 4.86215 60.61768333333333, 4.862283333333333 60.61763333333333, 4.862915 60.61605, 4.86166667 60.615))",635174782082005823,
Mongstad,berth,1,"POLYGON ((4.86166667 60.615, 4.86166667 60.61666667, 4.861715 60.61747, 4.86178667 60.61758167, 4.861933333333333 60.61763333333333, 4.861983333333334 60.61765, 4.86215 60.61768333333333, 4.862283333333333 60.61763333333333, 4.862915 60.61605, 4.86166667 60.615))",635174782082393279,
Mongstad,berth,1,"POLYGON ((4.86166667 60.615, 4.86166667 60.61666667, 4.861715 60.61747, 4.86178667 60.61758167, 4.861933333333333 60.61763333333333, 4.861983333333334 60.61765, 4.86215 60.61768333333333, 4.862283333333333 60.61763333333333, 4.862915 60.61605, 4.86166667 60.615))",635174782082229183,
Mongstad,berth,1,"POLYGON ((4.86166667 60.615, 4.86166667 60.61666667, 4.861715 60.61747, 4.86178667 60.61758167, 4.861933333333333 60.61763333333333, 4.861983333333334 60.61765, 4.86215 60.61768333333333, 4.862283333333333 60.61763333333333, 4.862915 60.61605, 4.86166667 60.615))",635174782082291967,
Mongstad,berth,1,"POLYGON ((4.86166667 60.615, 4.86166667 60.61666667, 4.861715 60.61747, 4.86178667 60.61758167, 4.861933333333333 60.61763333333333, 4.861983333333334 60.61765, 4.86215 60.61768333333333, 4.862283333333333 60.61763333333333, 4.862915 60.61605, 4.86166667 60.615))",635174782082245887,
Mongstad,berth,1,"POLYGON ((4.86166667 60.615, 4.86166667 60.61666667, 4.861715 60.61747, 4.86178667 60.61758167, 4.861933333333333 60.61763333333333, 4.861983333333334 60.61765, 4.86215 60.61768333333333, 4.862283333333333 60.61763333333333, 4.862915 60.61605, 4.86166667 60.615))",635174782082288703,
Mongstad,berth,1,"POLYGON ((4.86166667 60.615, 4.86166667 60.61666667, 4.861715 60.61747, 4.86178667 60.61758167, 4.861933333333333 60.61763333333333, 4.861983333333334 60.61765, 4.86215 60.61768333333333, 4.862283333333333 60.61763333333333, 4.862915 60.61605, 4.86166667 60.615))",635174782082222911,
Mongstad,berth,1,"POLYGON ((4.86166667 60.615, 4.86166667 60.61666667, 4.861715 60.61747, 4.86178667 60.61758167, 4.861933333333333 60.61763333333333, 4.861983333333334 60.61765, 4.86215 60.61768333333333, 4.862283333333333 60.61763333333333, 4.862915 60.61605, 4.86166667 60.615))",635174782082306751,
Mongstad,berth,1,"POLYGON ((4.86166667 60.615, 4.86166667 60.61666667, 4.861715 60.61747, 4.86178667 60.61758167, 4.861933333333333 60.61763333333333, 4.861983333333334 60.61765, 4.86215 60.61768333333333, 4.862283333333333 60.61763333333333, 4.862915 60.61605, 4.86166667 60.615))",635174782082230335,
Mongstad,berth,1,"POLYGON ((4.86166667 60.615, 4.86166667 60.61666667, 4.861715 60.61747, 4.86178667 60.61758167, 4.861933333333333 60.61763333333333, 4.861983333333334 60.61765, 4.86215 60.61768333333333, 4.862283333333333 60.61763333333333, 4.862915 60.61605, 4.86166667 60.615))",635174782082227519,
Mongstad,berth,1,"POLYGON ((4.86166667 60.615, 4.86166667 60.61666667, 4.861715 60.61747, 4.86178667 60.61758167, 4.861933333333333 60.61763333333333, 4.861983333333334 60.61765, 4.86215 60.61768333333333, 4.862283333333333 60.61763333333333, 4.862915 60.61605, 4.86166667 60.615))",635174782082225535,
Mongstad,berth,1,"POLYGON ((4.86166667 60.615, 4.86166667 60.61666667, 4.861715 60.61747, 4.86178667 60.61758167, 4.861933333333333 60.61763333333333, 4.861983333333334 60.61765, 4.86215 60.61768333333333, 4.862283333333333 60.61763333333333, 4.862915 60.61605, 4.86166667 60.615))",635174782082303615,
Mongstad,berth,1,"POLYGON ((4.86166667 60.615, 4.86166667 60.61666667, 4.861715 60.61747, 4.86178667 60.61758167, 4.861933333333333 60.61763333333333, 4.861983333333334 60.61765, 4.86215 60.61768333333333, 4.862283333333333 60.61763333333333, 4.862915 60.61605, 4.86166667 60.615))",635174782082307775,
Mongstad,berth,1,"POLYGON ((4.86166667 60.615, 4.86166667 60.61666667, 4.861715 60.61747, 4.86178667 60.61758167, 4.861933333333333 60.61763333333333, 4.861983333333334 60.61765, 4.86215 60.61768333333333, 4.862283333333333 60.61763333333333, 4.862915 60.61605, 4.86166667 60.615))",635174782082304767,
Mongstad,berth,1,"POLYGON ((4.86166667 60.615, 4.86166667 60.61666667, 4.861715 60.61747, 4.86178667 60.61758167, 4.861933333333333 60.61763333333333, 4.861983333333334 60.61765, 4.86215 60.61768333333333, 4.862283333333333 60.61763333333333, 4.862915 60.61605, 4.86166667 60.615))",635174782082306111,
Mongstad,berth,1,"POLYGON ((4.86166667 60.615, 4.86166667 60.61666667, 4.861715 60.61747, 4.86178667 60.61758167, 4.861933333333333 60.61763333333333, 4.861983333333334 60.61765, 4.86215 60.61768333333333, 4.862283333333333 60.61763333333333, 4.862915 60.61605, 4.86166667 60.615))",635174782082306303,
Mongstad,berth,1,"POLYGON ((4.86166667 60.615, 4.86166667 60.61666667, 4.861715 60.61747, 4.86178667 60.61758167, 4.861933333333333 60.61763333333333, 4.861983333333334 60.61765, 4.86215 60.61768333333333, 4.862283333333333 60.61763333333333, 4.862915 60.61605, 4.86166667 60.615))",635174782082220159,
Mongstad,berth,1,"POLYGON ((4.86166667 60.615, 4.86166667 60.61666667, 4.861715 60.61747, 4.86178667 60.61758167, 4.861933333333333 60.61763333333333, 4.861983333333334 60.61765, 4.86215 60.61768333333333, 4.862283333333333 60.61763333333333, 4.862915 60.61605, 4.86166667 60.615))",635174782082302719,
