port_name,type,number,geometry,H3_int_index_13,H3_int_index_10,H3_int_index_7
Novorossiysk,berth,2,"POLYGON ((37.83666667 44.70333333, 37.83683833 44.70406833, 37.83710667 44.70416167, 37.8375 44.704, 37.83729167 44.70362167, 37.83666667 44.70333333))",635807034701284415,,
Novorossiysk,berth,2,"POLYGON ((37.83666667 44.70333333, 37.83683833 44.70406833, 37.83710667 44.70416167, 37.8375 44.704, 37.83729167 44.70362167, 37.83666667 44.70333333))",635807034701283519,,
Novorossiysk,berth,2,"POLYGON ((37.83666667 44.70333333, 37.83683833 44.70406833, 37.83710667 44.70416167, 37.8375 44.704, 37.83729167 44.70362167, 37.83666667 44.70333333))",635807034701286847,,
Novorossiysk,berth,2,"POLYGON ((37.83666667 44.70333333, 37.83683833 44.70406833, 37.83710667 44.70416167, 37.8375 44.704, 37.83729167 44.70362167, 37.83666667 44.70333333))",635807034701294399,,
Novorossiysk,berth,2,"POLYGON ((37.83666667 44.70333333, 37.83683833 44.70406833, 37.83710667 44.70416167, 37.8375 44.704, 37.83729167 44.70362167, 37.83666667 44.70333333))",635807034701294463,,
Novorossiysk,berth,2,"POLYGON ((37.83666667 44.70333333, 37.83683833 44.70406833, 37.83710667 44.70416167, 37.8375 44.704, 37.83729167 44.70362167, 37.83666667 44.70333333))",635807034701285311,,
Novorossiysk,berth,2,"POLYGON ((37.83666667 44.70333333, 37.83683833 44.70406833, 37.83710667 44.70416167, 37.8375 44.704, 37.83729167 44.70362167, 37.83666667 44.70333333))",635807034701285951,,
Novorossiysk,berth,2,"POLYGON ((37.83666667 44.70333333, 37.83683833 44.70406833, 37.83710667 44.70416167, 37.8375 44.704, 37.83729167 44.70362167, 37.83666667 44.70333333))",635807034701285823,,
Novorossiysk,berth,2,"POLYGON ((37.83666667 44.70333333, 37.83683833 44.70406833, 37.83710667 44.70416167, 37.8375 44.704, 37.83729167 44.70362167, 37.83666667 44.70333333))",635807034701308799,,
Novorossiysk,berth,2,"POLYGON ((37.83666667 44.70333333, 37.83683833 44.70406833, 37.83710667 44.70416167, 37.8375 44.704, 37.83729167 44.70362167, 37.83666667 44.70333333))",635807034701285631,,
Novorossiysk,berth,2,"POLYGON ((37.83666667 44.70333333, 37.83683833 44.70406833, 37.83710667 44.70416167, 37.8375 44.704, 37.83729167 44.70362167, 37.83666667 44.70333333))",635807034701286655,,
Novorossiysk,berth,2,"POLYGON ((37.83666667 44.70333333, 37.83683833 44.70406833, 37.83710667 44.70416167, 37.8375 44.704, 37.83729167 44.70362167, 37.83666667 44.70333333))",635807034701283583,,
Novorossiysk,berth,2,"POLYGON ((37.83666667 44.70333333, 37.83683833 44.70406833, 37.83710667 44.70416167, 37.8375 44.704, 37.83729167 44.70362167, 37.83666667 44.70333333))",635807034701286143,,
