port_name,type,number,geometry,H3_int_index_13,H3_int_index_10,H3_int_index_7
Al jubayl,berth,2,"POLYGON ((49.7205 27.08301167, 49.72020667 27.08305667, 49.72023167 27.08355, 49.72029667 27.08375667, 49.72051667 27.08357333, 49.72078333 27.08333667, 49.7205 27.08301167))",636474538305939007,,
Al jubayl,berth,2,"POLYGON ((49.7205 27.08301167, 49.72020667 27.08305667, 49.72023167 27.08355, 49.72029667 27.08375667, 49.72051667 27.08357333, 49.72078333 27.08333667, 49.7205 27.08301167))",636474538305940095,,
Al jubayl,berth,2,"POLYGON ((49.7205 27.08301167, 49.72020667 27.08305667, 49.72023167 27.08355, 49.72029667 27.08375667, 49.72051667 27.08357333, 49.72078333 27.08333667, 49.7205 27.08301167))",636474538305098687,,
Al jubayl,berth,2,"POLYGON ((49.7205 27.08301167, 49.72020667 27.08305667, 49.72023167 27.08355, 49.72029667 27.08375667, 49.72051667 27.08357333, 49.72078333 27.08333667, 49.7205 27.08301167))",636474538305914175,,
Al jubayl,berth,2,"POLYGON ((49.7205 27.08301167, 49.72020667 27.08305667, 49.72023167 27.08355, 49.72029667 27.08375667, 49.72051667 27.08357333, 49.72078333 27.08333667, 49.7205 27.08301167))",636474538305099647,,
Al jubayl,berth,2,"POLYGON ((49.7205 27.08301167, 49.72020667 27.08305667, 49.72023167 27.08355, 49.72029667 27.08375667, 49.72051667 27.08357333, 49.72078333 27.08333667, 49.7205 27.08301167))",636474538305937663,,
Al jubayl,berth,2,"POLYGON ((49.7205 27.08301167, 49.72020667 27.08305667, 49.72023167 27.08355, 49.72029667 27.08375667, 49.72051667 27.08357333, 49.72078333 27.08333667, 49.7205 27.08301167))",636474538305099519,,
Al jubayl,berth,2,"POLYGON ((49.7205 27.08301167, 49.72020667 27.08305667, 49.72023167 27.08355, 49.72029667 27.08375667, 49.72051667 27.08357333, 49.72078333 27.08333667, 49.7205 27.08301167))",636474538305940607,,
Al jubayl,berth,2,"POLYGON ((49.7205 27.08301167, 49.72020667 27.08305667, 49.72023167 27.08355, 49.72029667 27.08375667, 49.72051667 27.08357333, 49.72078333 27.08333667, 49.7205 27.08301167))",636474538305099391,,
Al jubayl,berth,2,"POLYGON ((49.7205 27.08301167, 49.72020667 27.08305667, 49.72023167 27.08355, 49.72029667 27.08375667, 49.72051667 27.08357333, 49.72078333 27.08333667, 49.7205 27.08301167))",636474538305914303,,
Al jubayl,berth,2,"POLYGON ((49.7205 27.08301167, 49.72020667 27.08305667, 49.72023167 27.08355, 49.72029667 27.08375667, 49.72051667 27.08357333, 49.72078333 27.08333667, 49.7205 27.08301167))",636474538306001471,,
Al jubayl,berth,2,"POLYGON ((49.7205 27.08301167, 49.72020667 27.08305667, 49.72023167 27.08355, 49.72029667 27.08375667, 49.72051667 27.08357333, 49.72078333 27.08333667, 49.7205 27.08301167))",636474538305939711,,
Al jubayl,berth,2,"POLYGON ((49.7205 27.08301167, 49.72020667 27.08305667, 49.72023167 27.08355, 49.72029667 27.08375667, 49.72051667 27.08357333, 49.72078333 27.08333667, 49.7205 27.08301167))",636474538305098495,,
Al jubayl,berth,2,"POLYGON ((49.7205 27.08301167, 49.72020667 27.08305667, 49.72023167 27.08355, 49.72029667 27.08375667, 49.72051667 27.08357333, 49.72078333 27.08333667, 49.7205 27.08301167))",636474538305099327,,
Al jubayl,berth,2,"POLYGON ((49.7205 27.08301167, 49.72020667 27.08305667, 49.72023167 27.08355, 49.72029667 27.08375667, 49.72051667 27.08357333, 49.72078333 27.08333667, 49.7205 27.08301167))",636474538305938559,,
Al jubayl,berth,2,"POLYGON ((49.7205 27.08301167, 49.72020667 27.08305667, 49.72023167 27.08355, 49.72029667 27.08375667, 49.72051667 27.08357333, 49.72078333 27.08333667, 49.7205 27.08301167))",636474538305916095,,
Al jubayl,berth,2,"POLYGON ((49.7205 27.08301167, 49.72020667 27.08305667, 49.72023167 27.08355, 49.72029667 27.08375667, 49.72051667 27.08357333, 49.72078333 27.08333667, 49.7205 27.08301167))",636474538305939903,,
Al jubayl,berth,2,"POLYGON ((49.7205 27.08301167, 49.72020667 27.08305667, 49.72023167 27.08355, 49.72029667 27.08375667, 49.72051667 27.08357333, 49.72078333 27.08333667, 49.7205 27.08301167))",636474538305938687,,
Al jubayl,berth,2,"POLYGON ((49.7205 27.08301167, 49.72020667 27.08305667, 49.72023167 27.08355, 49.72029667 27.08375667, 49.72051667 27.08357333, 49.72078333 27.08333667, 49.7205 27.08301167))",636474538305939391,,
Al jubayl,berth,2,"POLYGON ((49.7205 27.08301167, 49.72020667 27.08305667, 49.72023167 27.08355, 49.72029667 27.08375667, 49.72051667 27.08357333, 49.72078333 27.08333667, 49.7205 27.08301167))",636474538305940415,,
